timestamp,l_shoulder,r_shoulder,l_elbow,r_elbow,chest
1747092229.5728278,"2.0,0.0,0.0","-88.0,0.0,0.0","15.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092229.622927,"2.0,0.0,0.0","-88.0,0.0,0.0","67.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092229.6733518,"2.0,0.0,0.0","-88.0,0.0,0.0","67.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092229.7234764,"2.0,0.0,0.0","-88.0,0.0,0.0","67.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092229.773706,"0.0,0.0,0.0","-88.0,0.0,0.0","68.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092229.8243165,"0.0,0.0,0.0","-88.0,0.0,0.0","69.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092229.874363,"0.0,0.0,0.0","-88.0,0.0,0.0","67.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092229.924748,"0.0,0.0,0.0","-88.0,0.0,0.0","67.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092229.9753473,"0.0,0.0,0.0","-88.0,0.0,0.0","67.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.0255482,"0.0,0.0,0.0","-88.0,0.0,0.0","64.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.076197,"2.0,0.0,0.0","-88.0,0.0,0.0","62.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.1354747,"3.0,0.0,0.0","-88.0,0.0,0.0","52.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.1856031,"4.0,0.0,0.0","-88.0,0.0,0.0","38.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.236305,"4.0,0.0,0.0","-88.0,0.0,0.0","34.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.286752,"4.0,0.0,0.0","-88.0,0.0,0.0","24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.3382564,"4.0,0.0,0.0","-88.0,0.0,0.0","12.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.3895428,"4.0,0.0,0.0","-88.0,0.0,0.0","-11.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.439633,"4.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.4906168,"4.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.541523,"3.0,0.0,0.0","-87.0,0.0,0.0","-37.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.5916462,"3.0,0.0,0.0","-87.0,0.0,0.0","-38.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.6466038,"2.0,0.0,0.0","-88.0,0.0,0.0","-39.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.6973913,"1.0,0.0,0.0","-87.0,0.0,0.0","-45.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.7474525,"-2.0,0.0,0.0","-87.0,0.0,0.0","-51.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.7982998,"-2.0,0.0,0.0","-87.0,0.0,0.0","-52.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.8483446,"-3.0,0.0,0.0","-88.0,0.0,0.0","-52.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.8987684,"-3.0,0.0,0.0","-88.0,0.0,0.0","-52.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.9492154,"-3.0,0.0,0.0","-88.0,0.0,0.0","-52.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092230.9992545,"-3.0,0.0,0.0","-88.0,0.0,0.0","-52.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.0495222,"-3.0,0.0,0.0","-88.0,0.0,0.0","-52.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.1003458,"-1.0,0.0,0.0","-88.0,0.0,0.0","-51.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.1511056,"0.0,0.0,0.0","-88.0,0.0,0.0","-49.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.2012272,"0.0,0.0,0.0","-88.0,0.0,0.0","-46.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.2515035,"1.0,0.0,0.0","-88.0,0.0,0.0","-30.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.3022654,"2.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.3525014,"2.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.4026377,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.4538083,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.5043607,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.5545185,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.6045687,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.6547492,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.7056057,"4.0,0.0,0.0","-88.0,0.0,0.0","61.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.756494,"4.0,0.0,0.0","-88.0,0.0,0.0","61.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.8070686,"4.0,0.0,0.0","-88.0,0.0,0.0","62.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.857599,"4.0,0.0,0.0","-88.0,0.0,0.0","62.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.9085999,"4.0,0.0,0.0","-88.0,0.0,0.0","62.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092231.959507,"4.0,0.0,0.0","-88.0,0.0,0.0","18.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.0102286,"4.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.060268,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.110374,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.1612198,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.2116735,"3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.2624767,"3.0,0.0,0.0","-88.0,0.0,0.0","72.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.3125951,"2.0,0.0,0.0","-88.0,0.0,0.0","72.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.3631825,"2.0,0.0,0.0","-88.0,0.0,0.0","72.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.413183,"2.0,0.0,0.0","-88.0,0.0,0.0","72.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.4634156,"1.0,0.0,0.0","-88.0,0.0,0.0","63.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.5143895,"1.0,0.0,0.0","-88.0,0.0,0.0","54.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.5649517,"1.0,0.0,0.0","-87.0,0.0,0.0","41.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.615047,"1.0,0.0,0.0","-87.0,0.0,0.0","17.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.6662376,"2.0,0.0,0.0","-87.0,0.0,0.0","10.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.71648,"1.0,0.0,0.0","-87.0,0.0,0.0","-2.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.7673903,"1.0,0.0,0.0","-87.0,0.0,0.0","-2.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.817569,"0.0,0.0,0.0","-87.0,0.0,0.0","-14.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.8683949,"0.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.9184325,"-1.0,0.0,0.0","-87.0,0.0,0.0","-29.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092232.9684567,"-1.0,0.0,0.0","-87.0,0.0,0.0","-36.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.0194051,"-2.0,0.0,0.0","-87.0,0.0,0.0","-43.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.069608,"-3.0,0.0,0.0","-87.0,0.0,0.0","-50.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.122337,"-4.0,0.0,0.0","-87.0,0.0,0.0","-50.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.1746144,"-5.0,0.0,0.0","-87.0,0.0,0.0","-51.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.224767,"-6.0,0.0,0.0","-87.0,0.0,0.0","-51.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.2762527,"-6.0,0.0,0.0","-87.0,0.0,0.0","-51.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.3272336,"-6.0,0.0,0.0","-87.0,0.0,0.0","-51.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.378206,"-5.0,0.0,0.0","-87.0,0.0,0.0","-51.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.4283676,"-4.0,0.0,0.0","-87.0,0.0,0.0","-45.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.479322,"-3.0,0.0,0.0","-88.0,0.0,0.0","-37.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.5302835,"-2.0,0.0,0.0","-88.0,0.0,0.0","-32.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.5814376,"-1.0,0.0,0.0","-87.0,0.0,0.0","-26.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.6315045,"2.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.6815083,"2.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.7323322,"2.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.7836313,"2.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.8341901,"2.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.884988,"2.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.9355125,"2.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092233.9855266,"1.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.0358663,"2.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.0864935,"1.0,0.0,0.0","-88.0,0.0,0.0","68.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.137781,"1.0,0.0,0.0","-88.0,0.0,0.0","69.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.1890564,"1.0,0.0,0.0","-88.0,0.0,0.0","72.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.2400014,"1.0,0.0,0.0","-88.0,0.0,0.0","73.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.290568,"1.0,0.0,0.0","-87.0,0.0,0.0","73.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.3416786,"1.0,0.0,0.0","-87.0,0.0,0.0","74.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.3922842,"1.0,0.0,0.0","-87.0,0.0,0.0","74.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.4432476,"1.0,0.0,0.0","-87.0,0.0,0.0","74.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.4934986,"1.0,0.0,0.0","-87.0,0.0,0.0","74.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.5441108,"0.0,0.0,0.0","-87.0,0.0,0.0","74.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.5949647,"0.0,0.0,0.0","-87.0,0.0,0.0","74.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.6466713,"-1.0,0.0,0.0","-87.0,0.0,0.0","74.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.6973274,"0.0,0.0,0.0","-87.0,0.0,0.0","73.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.7476633,"0.0,0.0,0.0","-87.0,0.0,0.0","73.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.7993014,"0.0,0.0,0.0","-87.0,0.0,0.0","68.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.8495595,"-1.0,0.0,0.0","-88.0,0.0,0.0","47.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.900272,"0.0,0.0,0.0","-88.0,0.0,0.0","30.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092234.9509187,"0.0,0.0,0.0","-87.0,0.0,0.0","21.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.0010455,"0.0,0.0,0.0","-87.0,0.0,0.0","10.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.051211,"0.0,0.0,0.0","-87.0,0.0,0.0","4.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.1019235,"-1.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.1523159,"-1.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.213387,"-2.0,0.0,0.0","-87.0,0.0,0.0","-44.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.2635672,"-3.0,0.0,0.0","-87.0,0.0,0.0","-46.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.3136494,"-5.0,0.0,0.0","-87.0,0.0,0.0","-49.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.3642206,"-5.0,0.0,0.0","-87.0,0.0,0.0","-50.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.414444,"-5.0,0.0,0.0","-87.0,0.0,0.0","-50.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.4647481,"-6.0,0.0,0.0","-87.0,0.0,0.0","-50.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.515073,"-6.0,0.0,0.0","-88.0,0.0,0.0","-50.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.5655377,"-6.0,0.0,0.0","-88.0,0.0,0.0","-50.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.6167102,"-5.0,0.0,0.0","-87.0,0.0,0.0","-47.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.6675706,"-5.0,0.0,0.0","-87.0,0.0,0.0","-45.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.718502,"-4.0,0.0,0.0","-87.0,0.0,0.0","-43.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.7686546,"-3.0,0.0,0.0","-87.0,0.0,0.0","-42.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.8194613,"-3.0,0.0,0.0","-87.0,0.0,0.0","-38.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.8707745,"-3.0,0.0,0.0","-87.0,0.0,0.0","-32.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.9214184,"-3.0,0.0,0.0","-87.0,0.0,0.0","-26.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092235.9719558,"-3.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.0223832,"-3.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.073058,"-3.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.1241424,"-4.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.174298,"-4.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.2253647,"-4.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.2754717,"-4.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.325615,"-4.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.3770313,"-4.0,0.0,0.0","-88.0,0.0,0.0","15.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.4294376,"-3.0,0.0,0.0","-88.0,0.0,0.0","54.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.4805894,"-3.0,0.0,0.0","-88.0,0.0,0.0","56.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.531448,"-3.0,0.0,0.0","-88.0,0.0,0.0","57.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.582318,"-3.0,0.0,0.0","-88.0,0.0,0.0","58.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.6327279,"-3.0,0.0,0.0","-88.0,0.0,0.0","58.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.6832652,"-3.0,0.0,0.0","-88.0,0.0,0.0","60.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.7338212,"-4.0,0.0,0.0","-87.0,0.0,0.0","61.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.7846773,"-4.0,0.0,0.0","-87.0,0.0,0.0","63.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.836017,"-4.0,0.0,0.0","-87.0,0.0,0.0","64.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.8863463,"-4.0,0.0,0.0","-87.0,0.0,0.0","64.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.9364467,"-5.0,0.0,0.0","-88.0,0.0,0.0","63.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092236.9867475,"-5.0,0.0,0.0","-88.0,0.0,0.0","63.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.0375113,"-5.0,0.0,0.0","-88.0,0.0,0.0","63.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.088115,"-5.0,0.0,0.0","-88.0,0.0,0.0","20.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.1383023,"-5.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.1890962,"-6.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.2395873,"-6.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.2898946,"-6.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.3405366,"-6.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.3908157,"-6.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.440937,"-6.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.490939,"-7.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.5418282,"-6.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.5936353,"-7.0,0.0,0.0","-88.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.6445522,"-7.0,0.0,0.0","-88.0,0.0,0.0","65.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.694628,"-7.0,0.0,0.0","-88.0,0.0,0.0","65.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.7450771,"-7.0,0.0,0.0","-88.0,0.0,0.0","65.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.7960281,"-7.0,0.0,0.0","-88.0,0.0,0.0","65.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.8462725,"-7.0,0.0,0.0","-88.0,0.0,0.0","20.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.8965204,"-7.0,0.0,0.0","-88.0,0.0,0.0","1.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.947481,"-7.0,0.0,0.0","-87.0,0.0,0.0","-7.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092237.9977508,"-7.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.048363,"-7.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.0984712,"-7.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.14916,"-8.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.1992097,"-9.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.2493668,"-13.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.3002365,"-16.0,0.0,0.0","-87.0,0.0,0.0","-24.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.3504887,"-24.0,0.0,0.0","-87.0,0.0,0.0","-31.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.4005802,"-26.0,0.0,0.0","-87.0,0.0,0.0","-41.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.4511538,"-30.0,0.0,0.0","-87.0,0.0,0.0","-50.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.5019765,"-35.0,0.0,0.0","-87.0,0.0,0.0","-75.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.5524826,"-41.0,0.0,0.0","-87.0,0.0,0.0","-108.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.6026647,"-55.0,0.0,0.0","-87.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.654651,"-67.0,0.0,0.0","-87.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.705433,"-85.0,0.0,0.0","-88.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.7562923,"-93.0,0.0,0.0","-88.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.8064156,"-95.0,0.0,0.0","-88.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.8568337,"-97.0,0.0,0.0","-89.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.9069908,"-97.0,0.0,0.0","-90.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092238.9571931,"-97.0,0.0,0.0","-91.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.0078769,"-98.0,0.0,0.0","-94.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.0585513,"-98.0,0.0,0.0","-98.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.1092288,"-97.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.1596372,"-96.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.2102964,"-96.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.26043,"-96.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.3104978,"-96.0,0.0,0.0","-100.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.3612132,"-95.0,0.0,0.0","-85.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.4113984,"-95.0,0.0,0.0","-77.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.4614,"-95.0,0.0,0.0","-68.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.5117826,"-95.0,0.0,0.0","-62.0,0.0,0.0","0.0,0.0,0.0","0.0,0.0,0.0","0,0,0"
1747092239.5624938,"-95.0,0.0,0.0","-34.0,0.0,0.0","0.0,0.0,0.0","-29.0,0.0,0.0","0,0,0"
1747092239.6132805,"-95.0,0.0,0.0","-29.0,0.0,0.0","0.0,0.0,0.0","-21.0,0.0,0.0","0,0,0"
1747092239.663355,"-96.0,0.0,0.0","-14.0,0.0,0.0","0.0,0.0,0.0","-4.0,0.0,0.0","0,0,0"
1747092239.713598,"-96.0,0.0,0.0","-14.0,0.0,0.0","0.0,0.0,0.0","-4.0,0.0,0.0","0,0,0"
1747092239.7638764,"-97.0,0.0,0.0","-5.0,0.0,0.0","0.0,0.0,0.0","14.0,0.0,0.0","0,0,0"
1747092239.8143644,"-97.0,0.0,0.0","-5.0,0.0,0.0","0.0,0.0,0.0","14.0,0.0,0.0","0,0,0"
1747092239.8644936,"-97.0,0.0,0.0","-4.0,0.0,0.0","0.0,0.0,0.0","21.0,0.0,0.0","0,0,0"
1747092239.9151382,"-97.0,0.0,0.0","-3.0,0.0,0.0","0.0,0.0,0.0","23.0,0.0,0.0","0,0,0"
1747092239.9654691,"-97.0,0.0,0.0","-3.0,0.0,0.0","0.0,0.0,0.0","24.0,0.0,0.0","0,0,0"
1747092240.016705,"-97.0,0.0,0.0","-3.0,0.0,0.0","0.0,0.0,0.0","25.0,0.0,0.0","0,0,0"
1747092240.0675118,"-96.0,0.0,0.0","-3.0,0.0,0.0","0.0,0.0,0.0","25.0,0.0,0.0","0,0,0"
