timestamp,l_shoulder,r_shoulder,l_elbow,r_elbow,chest
1747092049.59658,"977.05,159.67,-10.25,0.00,0.79,-0.37,-50.85,-23.40,33.90,0.72,0.12,-0.68,-0.00","882.81,-355.47,-158.69,0.12,0.92,1.04,-46.20,-41.10,-4.20,0.63,-0.44,-0.62,-0.16","983.64,-125.24,-119.39,-2.13,-0.43,-0.30,-20.10,3.00,-27.30,0.39,-0.66,-0.35,-0.54","856.69,-455.57,262.45,0.85,0.00,1.22,-16.65,-34.65,-46.20,0.65,-0.54,-0.28,-0.45","-103.03,888.92,-351.07,-0.49,-0.12,0.18,7.05,-2.70,-12.45,0.24,0.27,0.79,0.51"
1747092049.646644,"973.63,156.49,2.69,1.58,0.49,0.24,-50.85,-22.35,32.70,0.72,0.12,-0.68,-0.00","883.79,-348.63,-164.55,0.55,0.85,0.79,-46.95,-41.55,-3.15,0.63,-0.44,-0.62,-0.16","987.79,-126.71,-116.21,-0.30,0.06,-0.12,-21.30,4.05,-25.35,0.39,-0.66,-0.35,-0.54","864.75,-456.54,247.07,0.18,0.43,0.61,-17.10,-34.95,-46.05,0.65,-0.54,-0.28,-0.45","-108.40,901.61,-382.57,-0.73,-0.30,-0.12,9.60,-2.40,-12.75,0.24,0.27,0.79,0.51"
1747092049.6966476,"983.40,165.28,0.24,2.13,0.61,0.18,-49.50,-23.25,34.05,0.72,0.12,-0.68,-0.00","891.60,-349.85,-156.49,-3.35,1.89,2.32,-46.65,-41.55,-4.20,0.63,-0.44,-0.62,-0.16","990.72,-128.66,-114.26,-2.07,0.00,-0.24,-21.15,3.45,-27.30,0.39,-0.66,-0.36,-0.54","864.50,-463.87,247.80,0.12,0.98,0.18,-17.10,-34.50,-45.60,0.65,-0.54,-0.28,-0.45","-105.47,901.37,-364.50,-1.10,0.00,-0.18,8.55,-3.45,-12.90,0.24,0.27,0.79,0.51"
1747092049.7471771,"968.02,160.89,-3.17,-0.12,-0.30,0.43,-49.95,-23.25,33.60,0.72,0.12,-0.68,-0.00","885.74,-354.25,-158.94,0.00,0.55,0.79,-46.05,-41.70,-4.35,0.63,-0.44,-0.62,-0.16","975.10,-132.81,-116.70,-2.19,0.79,-0.49,-22.35,3.00,-27.75,0.39,-0.66,-0.36,-0.54","863.04,-462.65,252.44,0.73,0.37,0.37,-16.65,-35.10,-44.10,0.65,-0.54,-0.28,-0.45","-101.81,890.62,-361.82,-0.67,0.06,0.18,7.65,-3.60,-13.05,0.24,0.27,0.79,0.51"
1747092049.7977068,"973.88,166.75,-3.42,2.62,0.43,0.24,-50.10,-24.30,34.20,0.72,0.12,-0.68,-0.00","895.02,-347.41,-162.84,-2.87,1.46,2.19,-46.35,-42.00,-3.90,0.63,-0.44,-0.62,-0.16","992.92,-143.31,-128.17,-0.18,0.92,-0.24,-21.90,3.75,-26.25,0.39,-0.66,-0.36,-0.54","867.92,-462.40,249.76,-0.12,0.37,-0.06,-17.85,-34.20,-46.05,0.65,-0.54,-0.28,-0.45","-118.65,899.66,-378.17,-0.67,-0.30,0.06,6.75,-2.25,-12.45,0.24,0.27,0.79,0.51"
1747092049.8482234,"976.56,171.88,2.93,0.73,0.12,-0.12,-49.95,-22.20,33.60,0.72,0.12,-0.68,-0.00","887.70,-363.28,-161.13,-2.01,1.22,1.71,-45.30,-40.20,-2.85,0.63,-0.44,-0.62,-0.16","982.18,-140.62,-127.69,-2.56,-0.12,-0.61,-20.55,3.60,-26.10,0.39,-0.66,-0.36,-0.54","859.38,-464.11,254.40,0.49,0.06,0.49,-17.70,-35.10,-45.45,0.65,-0.54,-0.28,-0.45","-109.62,894.77,-357.42,-0.37,-0.06,0.12,7.35,-2.40,-12.30,0.24,0.27,0.79,0.51"
1747092049.898238,"972.66,166.99,4.88,-1.10,-0.12,0.30,-49.50,-22.20,34.05,0.72,0.12,-0.68,-0.00","889.40,-346.92,-159.91,-0.49,0.55,1.34,-47.55,-40.65,-2.85,0.63,-0.44,-0.62,-0.16","982.91,-144.29,-127.69,-1.65,0.30,-0.18,-20.10,2.70,-27.00,0.39,-0.66,-0.36,-0.54","863.28,-466.06,255.62,-0.18,0.67,0.92,-16.50,-34.50,-46.05,0.65,-0.54,-0.28,-0.45","-94.48,905.03,-370.12,-1.16,-0.85,0.43,7.80,-2.25,-11.85,0.24,0.27,0.79,0.51"
1747092049.9487548,"972.66,163.09,-7.32,-0.12,0.98,-0.55,-49.50,-22.95,33.30,0.72,0.11,-0.68,-0.01","893.55,-353.03,-157.96,-2.56,1.77,2.44,-45.30,-40.95,-3.30,0.63,-0.44,-0.62,-0.16","990.72,-131.35,-126.47,-2.38,-0.18,-0.67,-20.40,3.45,-26.55,0.39,-0.66,-0.36,-0.54","864.75,-460.69,257.57,-0.06,0.85,0.49,-15.90,-34.65,-44.40,0.65,-0.54,-0.28,-0.45","-109.62,898.44,-370.85,-0.73,-0.49,0.55,8.10,-2.10,-14.55,0.24,0.27,0.79,0.51"
1747092049.9987597,"965.09,169.43,-4.15,1.77,1.34,-0.24,-49.50,-24.00,35.10,0.72,0.11,-0.68,-0.01","887.70,-358.89,-152.59,-2.56,1.71,1.89,-46.65,-40.35,-3.15,0.63,-0.44,-0.62,-0.16","985.84,-139.40,-121.09,-0.43,0.67,1.22,-20.85,3.45,-26.55,0.39,-0.66,-0.36,-0.54","862.06,-457.03,248.78,-0.30,0.67,1.40,-17.40,-35.40,-45.15,0.65,-0.54,-0.28,-0.45","-107.91,894.04,-370.12,-0.85,-0.85,0.61,8.25,-3.75,-12.15,0.24,0.27,0.79,0.51"
1747092050.0492823,"969.73,162.60,-8.06,0.12,1.10,-0.67,-50.85,-23.10,33.90,0.72,0.11,-0.68,-0.01","892.09,-358.15,-162.84,-0.92,1.16,1.40,-45.75,-42.45,-3.60,0.63,-0.44,-0.62,-0.16","985.60,-122.56,-120.12,-2.32,-0.18,0.85,-21.60,3.75,-27.00,0.39,-0.66,-0.36,-0.54","863.04,-459.72,251.47,0.43,0.00,0.18,-17.40,-34.65,-45.90,0.65,-0.54,-0.28,-0.45","-100.34,895.51,-361.08,-0.85,-0.24,0.55,9.15,-2.40,-12.30,0.24,0.27,0.79,0.51"
1747092050.0998008,"972.66,159.67,-2.20,0.79,1.40,-0.61,-49.65,-21.60,33.45,0.72,0.11,-0.68,-0.01","890.87,-349.61,-158.69,-2.38,0.79,1.71,-47.70,-41.10,-4.50,0.63,-0.44,-0.62,-0.16","992.68,-128.42,-120.12,-1.34,0.30,0.85,-21.60,4.20,-27.30,0.39,-0.66,-0.36,-0.54","867.19,-464.36,255.13,0.55,0.49,0.30,-16.05,-34.95,-45.00,0.65,-0.54,-0.28,-0.45","-102.78,902.59,-353.52,-0.98,-0.49,0.79,8.40,-2.85,-13.05,0.24,0.27,0.79,0.51"
1747092050.1505823,"976.07,166.50,-8.79,0.73,1.04,-0.73,-50.25,-22.20,33.00,0.72,0.11,-0.68,-0.01","886.72,-359.62,-166.50,-1.34,1.04,1.83,-45.75,-40.95,-3.90,0.63,-0.44,-0.62,-0.16","987.06,-123.05,-120.12,-1.28,0.55,1.10,-21.15,3.45,-26.85,0.39,-0.66,-0.36,-0.54","860.11,-457.52,252.69,0.98,0.18,0.61,-17.10,-34.95,-46.65,0.65,-0.54,-0.28,-0.45","-98.63,899.66,-368.41,-0.85,-0.67,0.24,7.50,-2.25,-12.45,0.24,0.27,0.79,0.51"
1747092050.2008536,"970.95,154.05,-9.77,1.28,0.43,-0.79,-51.15,-21.90,34.20,0.72,0.11,-0.68,-0.01","892.58,-358.15,-166.99,-1.52,0.92,1.71,-46.20,-40.80,-4.50,0.63,-0.44,-0.62,-0.16","985.35,-127.69,-109.62,-1.46,0.49,0.43,-19.05,3.15,-26.40,0.39,-0.66,-0.36,-0.54","866.46,-459.47,252.69,0.98,0.00,0.37,-17.10,-36.30,-45.30,0.65,-0.54,-0.28,-0.45","-101.07,899.90,-361.33,-1.65,0.49,0.18,7.80,-3.00,-11.40,0.24,0.27,0.79,0.51"
1747092050.2512968,"969.73,157.96,-3.42,1.95,0.43,-0.30,-48.00,-22.95,34.05,0.72,0.11,-0.68,-0.01","901.37,-358.89,-162.60,-1.10,0.79,1.46,-46.80,-39.90,-3.30,0.63,-0.44,-0.62,-0.16","986.33,-123.78,-115.48,-1.65,0.98,0.79,-20.85,1.80,-25.50,0.39,-0.66,-0.36,-0.54","871.83,-466.06,259.03,2.07,-0.73,0.73,-17.85,-35.25,-46.05,0.65,-0.54,-0.28,-0.45","-96.92,901.61,-354.98,-2.13,0.24,0.61,8.85,-1.65,-12.75,0.24,0.27,0.79,0.51"
1747092050.3013208,"977.78,155.76,-7.08,0.49,0.00,0.55,-49.65,-23.40,32.40,0.72,0.11,-0.68,-0.01","884.52,-343.75,-164.55,-0.30,1.10,0.67,-46.95,-41.55,-2.70,0.63,-0.44,-0.62,-0.16","991.70,-111.82,-125.24,-1.89,1.22,-0.12,-21.15,4.50,-26.55,0.39,-0.66,-0.36,-0.54","860.84,-447.27,240.72,1.46,-0.49,0.79,-16.65,-35.85,-45.15,0.65,-0.54,-0.28,-0.45","-105.47,901.12,-350.34,-2.50,0.00,0.49,6.75,-0.75,-12.15,0.24,0.27,0.78,0.51"
1747092050.352187,"978.76,152.34,-10.99,1.34,0.06,0.55,-50.25,-23.25,34.80,0.72,0.11,-0.68,-0.01","885.50,-340.82,-168.70,-1.16,0.79,0.37,-45.15,-40.80,-3.45,0.63,-0.44,-0.62,-0.16","989.75,-110.60,-117.19,-1.04,1.34,-0.43,-21.00,3.15,-26.10,0.39,-0.66,-0.36,-0.54","869.87,-447.27,239.99,1.46,-0.18,0.24,-17.70,-35.10,-46.20,0.65,-0.54,-0.28,-0.45","-106.20,909.42,-360.35,-2.87,0.61,-0.30,7.80,-2.25,-12.90,0.24,0.27,0.78,0.51"
1747092050.4025283,"977.54,151.85,-11.23,1.34,-0.37,1.04,-49.65,-23.10,33.90,0.72,0.11,-0.68,-0.01","889.89,-337.89,-170.41,-1.52,0.79,0.61,-45.30,-41.25,-2.85,0.63,-0.44,-0.62,-0.16","994.38,-103.03,-119.14,-1.28,1.58,-1.04,-19.80,2.85,-26.10,0.39,-0.66,-0.36,-0.54","868.90,-454.35,229.98,0.85,-0.67,0.06,-17.40,-34.65,-45.45,0.65,-0.54,-0.28,-0.45","-116.21,901.61,-349.37,-3.29,0.49,-0.37,8.85,-2.40,-12.30,0.24,0.26,0.78,0.51"
1747092050.4531431,"972.90,145.51,-15.38,1.40,-0.43,1.71,-50.10,-21.15,33.45,0.72,0.11,-0.68,-0.01","887.45,-350.59,-170.17,-1.65,-0.06,0.06,-47.55,-40.20,-2.85,0.63,-0.44,-0.62,-0.16","990.72,-113.77,-117.92,-0.55,1.22,-1.40,-20.40,4.20,-27.30,0.39,-0.66,-0.36,-0.54","874.27,-449.22,234.86,1.16,-0.98,-0.43,-17.40,-34.35,-45.90,0.65,-0.54,-0.28,-0.45","-108.89,910.89,-354.00,-2.87,0.85,-0.49,8.10,-1.65,-12.00,0.24,0.26,0.78,0.51"
1747092050.5037415,"982.18,152.83,-7.57,2.38,-0.18,1.95,-50.40,-24.60,34.95,0.72,0.11,-0.68,-0.01","874.27,-351.81,-171.88,-0.61,-0.92,-0.24,-45.90,-40.35,-2.40,0.62,-0.44,-0.62,-0.16","988.77,-108.64,-118.16,-0.55,1.04,-1.89,-21.15,3.75,-27.00,0.39,-0.66,-0.36,-0.54","864.01,-454.10,245.12,1.22,-1.28,-0.79,-17.70,-35.10,-45.15,0.65,-0.54,-0.29,-0.45","-111.57,903.08,-350.10,-1.83,0.98,-0.43,9.60,-1.35,-12.75,0.24,0.26,0.78,0.51"
1747092050.5546596,"979.00,159.91,-3.42,4.08,-0.43,2.13,-48.90,-24.30,33.45,0.72,0.11,-0.69,-0.01","889.16,-352.30,-166.02,-1.89,-0.06,0.67,-46.05,-40.65,-3.60,0.62,-0.44,-0.62,-0.16","989.50,-115.97,-124.51,0.73,0.67,-3.11,-21.15,3.75,-25.95,0.39,-0.66,-0.36,-0.54","869.63,-465.33,250.49,1.83,-1.22,-0.67,-15.90,-34.35,-46.50,0.65,-0.54,-0.29,-0.45","-106.20,903.56,-349.85,-2.99,1.34,-0.85,7.80,-2.25,-12.90,0.24,0.26,0.78,0.51"
1747092050.6046646,"984.62,155.27,-2.69,2.87,0.37,2.93,-49.65,-23.85,33.15,0.72,0.11,-0.69,-0.01","885.25,-356.44,-168.21,-0.55,-0.79,-0.49,-46.65,-41.55,-4.20,0.62,-0.44,-0.62,-0.16","1000.00,-118.16,-117.68,-0.85,0.49,-3.11,-21.90,3.00,-25.95,0.39,-0.65,-0.36,-0.54","868.41,-474.12,253.42,1.58,-2.19,-0.49,-16.80,-34.95,-45.30,0.65,-0.54,-0.29,-0.45","-111.33,907.23,-347.41,-5.06,1.95,-0.73,7.50,-3.00,-12.15,0.24,0.26,0.78,0.51"
1747092050.654784,"975.34,146.00,-2.69,2.99,0.18,3.05,-49.65,-22.65,31.65,0.72,0.11,-0.69,-0.01","885.74,-351.56,-174.32,1.89,-1.58,-1.58,-44.85,-40.80,-3.75,0.62,-0.44,-0.63,-0.16","987.55,-118.16,-120.61,0.49,1.28,-2.93,-21.15,3.00,-26.25,0.39,-0.65,-0.36,-0.54","869.63,-453.12,246.09,3.29,-2.56,-0.06,-16.65,-34.35,-45.15,0.65,-0.54,-0.29,-0.45","-115.97,898.68,-334.47,-6.95,1.95,-0.43,8.10,-2.10,-13.50,0.24,0.26,0.78,0.52"
1747092050.7047942,"969.97,155.03,2.20,3.78,-0.37,3.29,-49.65,-23.85,33.90,0.72,0.11,-0.69,-0.01","890.14,-342.29,-182.62,0.30,-0.98,-1.65,-46.35,-41.70,-3.90,0.62,-0.44,-0.63,-0.16","982.18,-110.11,-110.35,-0.98,1.77,-2.93,-21.30,2.10,-26.85,0.39,-0.65,-0.36,-0.54","876.47,-446.05,238.77,2.68,-1.95,-0.79,-17.55,-34.50,-43.95,0.65,-0.54,-0.29,-0.45","-120.36,905.03,-331.79,-8.54,1.16,0.12,8.25,-1.80,-12.15,0.24,0.26,0.78,0.52"
1747092050.7549293,"974.61,142.09,0.98,-0.43,-2.62,4.21,-50.55,-21.75,33.00,0.72,0.11,-0.69,-0.00","879.15,-338.13,-197.75,-1.34,-1.10,-3.42,-46.35,-42.00,-3.60,0.62,-0.44,-0.63,-0.16","995.12,-104.25,-104.49,-3.35,4.08,-3.54,-22.35,4.50,-25.95,0.39,-0.65,-0.36,-0.54","883.30,-442.38,218.75,0.79,-1.58,-2.74,-16.50,-36.00,-45.60,0.65,-0.54,-0.29,-0.45","-109.38,901.61,-312.01,-13.29,-0.73,1.40,7.80,-2.70,-13.20,0.24,0.26,0.78,0.52"
1747092050.8050826,"982.42,151.12,7.32,-0.61,-3.42,5.12,-51.15,-23.40,33.90,0.72,0.10,-0.69,-0.00","883.06,-327.88,-198.97,-1.16,-1.95,-4.82,-45.90,-41.55,-2.70,0.62,-0.44,-0.63,-0.16","990.48,-99.12,-111.33,-4.76,5.18,-3.42,-21.00,3.15,-25.35,0.39,-0.65,-0.36,-0.54","895.51,-432.62,196.04,1.58,-2.13,-2.38,-17.40,-33.30,-45.90,0.65,-0.54,-0.29,-0.45","-108.89,902.10,-302.25,-15.30,-1.10,2.13,8.40,-1.65,-11.55,0.24,0.26,0.78,0.53"
1747092050.8556166,"973.63,129.40,-8.79,-6.10,-5.98,7.50,-51.75,-23.25,33.00,0.72,0.10,-0.69,-0.00","885.74,-307.13,-210.94,-9.02,-1.77,-5.92,-46.05,-40.95,-4.95,0.62,-0.43,-0.63,-0.16","979.74,-97.90,-95.22,-8.96,7.87,-3.90,-21.90,4.50,-26.25,0.39,-0.65,-0.36,-0.54","895.26,-419.92,187.26,-5.61,-1.77,-3.23,-17.55,-34.20,-45.30,0.65,-0.54,-0.29,-0.45","-91.06,904.30,-307.86,-19.09,-4.33,5.18,7.65,-2.40,-12.00,0.24,0.26,0.77,0.53"
1747092050.9056268,"969.48,139.40,0.98,-4.88,-7.32,10.43,-50.10,-25.35,32.40,0.72,0.10,-0.69,-0.00","877.69,-302.49,-212.65,-11.71,-3.54,-6.77,-47.10,-39.90,-3.60,0.61,-0.43,-0.64,-0.17","985.60,-93.26,-79.35,-10.37,11.83,-3.90,-20.25,5.85,-26.40,0.39,-0.65,-0.36,-0.55","897.95,-413.82,181.88,-10.43,-1.77,-5.12,-17.40,-34.35,-46.20,0.65,-0.55,-0.29,-0.45","-70.56,919.19,-285.16,-21.16,-6.83,9.21,8.10,-0.90,-10.50,0.24,0.26,0.77,0.53"
1747092050.9561455,"968.99,156.25,-34.67,-11.34,-9.45,12.93,-50.25,-24.00,32.55,0.71,0.09,-0.69,-0.00","891.11,-278.56,-213.13,-15.55,-5.18,-4.76,-46.35,-39.90,-5.40,0.61,-0.43,-0.64,-0.17","986.33,-110.35,-81.30,-15.61,12.74,-4.76,-21.00,4.35,-25.35,0.38,-0.64,-0.36,-0.56","899.17,-397.22,184.81,-12.01,-1.46,-7.56,-16.05,-33.45,-45.30,0.65,-0.55,-0.29,-0.45","-14.16,968.51,-269.29,-18.60,-12.13,13.11,8.25,0.00,-8.85,0.25,0.26,0.76,0.54"
1747092051.006158,"1000.73,151.61,-95.22,-21.34,-7.50,13.78,-49.65,-25.05,32.10,0.71,0.08,-0.70,-0.00","935.06,-247.80,-204.83,-15.61,-6.95,0.43,-47.25,-39.30,-5.85,0.61,-0.44,-0.64,-0.17","1024.90,-107.91,-81.06,-24.21,8.05,-7.50,-22.65,5.40,-25.20,0.38,-0.64,-0.36,-0.56","923.10,-427.98,267.82,-13.60,-0.12,-10.55,-18.00,-33.90,-48.00,0.64,-0.55,-0.29,-0.45","-11.96,989.50,-229.98,-13.11,-16.65,11.46,8.85,-0.15,-9.75,0.25,0.27,0.75,0.55"
1747092051.0566728,"994.63,92.53,-117.43,-24.51,-4.57,9.76,-50.25,-27.45,31.80,0.71,0.08,-0.70,-0.00","942.87,-179.69,-166.26,-14.33,-2.56,4.02,-45.90,-39.60,-5.25,0.60,-0.44,-0.64,-0.17","1006.59,-94.97,-61.52,-28.54,1.22,-9.45,-21.15,7.20,-25.20,0.38,-0.64,-0.35,-0.57","891.85,-411.62,362.79,-13.90,7.20,-3.23,-18.45,-33.60,-46.20,0.63,-0.55,-0.29,-0.46","-27.83,1010.74,-217.04,-5.49,-16.65,6.71,7.65,0.90,-7.50,0.25,0.27,0.75,0.55"
1747092051.1066833,"989.50,40.53,-144.04,-18.29,3.72,-0.30,-51.00,-28.20,32.25,0.71,0.07,-0.70,-0.01","906.25,-260.50,-129.88,-17.80,17.32,7.32,-46.20,-37.50,-6.60,0.60,-0.45,-0.64,-0.18","1011.48,-86.91,-42.24,-19.02,-7.44,-2.32,-22.35,9.15,-23.70,0.36,-0.65,-0.35,-0.57","838.62,-452.88,365.97,-19.21,17.32,13.17,-17.10,-31.95,-47.10,0.63,-0.55,-0.28,-0.46","-23.68,969.24,-247.07,9.94,-8.78,-0.67,6.30,0.75,-9.15,0.25,0.27,0.74,0.56"
1747092051.1572075,"978.03,38.33,-129.15,-9.57,6.95,-2.38,-50.55,-28.20,30.75,0.71,0.06,-0.70,-0.02","881.59,-300.29,-108.89,-15.85,18.72,9.09,-46.80,-38.70,-6.45,0.60,-0.45,-0.64,-0.18","1001.71,-89.84,-39.80,-10.18,-8.29,1.95,-22.35,8.40,-26.25,0.36,-0.65,-0.34,-0.57","801.51,-473.14,330.32,-14.27,19.09,15.12,-17.55,-32.70,-48.45,0.63,-0.55,-0.28,-0.46","-27.10,961.91,-268.07,14.45,-7.38,-2.44,6.90,1.65,-8.70,0.26,0.28,0.74,0.55"
1747092051.20722,"973.14,134.77,-109.86,8.60,13.05,-7.32,-48.45,-28.20,32.55,0.71,0.06,-0.70,-0.02","888.18,-342.77,-93.99,4.76,11.34,13.05,-47.85,-36.90,-6.45,0.61,-0.45,-0.63,-0.19","1000.98,-115.72,-39.80,2.38,-11.59,7.20,-21.30,8.25,-24.90,0.36,-0.66,-0.34,-0.57","821.53,-461.67,235.11,6.16,7.07,5.49,-18.15,-34.95,-46.65,0.64,-0.56,-0.27,-0.47","-27.10,922.61,-281.98,18.05,2.01,-6.28,7.65,0.15,-8.70,0.25,0.27,0.75,0.55"
1747092051.2578337,"959.72,143.07,-96.68,5.12,13.84,-9.57,-50.10,-28.05,32.70,0.71,0.06,-0.70,-0.02","872.80,-324.22,-97.41,15.12,1.28,13.29,-45.75,-38.70,-3.60,0.61,-0.45,-0.62,-0.18","988.52,-106.69,-45.90,7.93,-14.63,6.65,-21.90,6.45,-25.20,0.36,-0.66,-0.34,-0.57","812.50,-443.12,202.15,13.84,-1.71,2.07,-16.50,-33.45,-48.15,0.64,-0.55,-0.27,-0.46","-50.78,925.29,-304.20,19.27,8.84,-10.49,7.65,-0.15,-9.00,0.25,0.27,0.75,0.55"
1747092051.3085504,"958.74,116.21,-77.15,13.23,15.43,-14.09,-49.50,-28.20,33.00,0.72,0.06,-0.69,-0.02","888.43,-316.65,-132.32,19.88,-5.49,10.73,-46.05,-39.45,-2.85,0.61,-0.45,-0.62,-0.18","980.96,-113.77,-45.41,15.12,-16.22,6.10,-22.05,7.50,-25.35,0.36,-0.66,-0.35,-0.56","854.00,-474.85,209.47,23.05,-13.05,4.02,-17.10,-35.25,-47.10,0.64,-0.55,-0.27,-0.46","-40.28,874.76,-277.59,13.54,12.07,-12.44,8.85,-0.15,-10.50,0.25,0.27,0.76,0.54"
1747092051.3595078,"963.13,158.20,-19.53,26.95,15.61,-11.52,-48.60,-27.30,33.45,0.72,0.08,-0.69,-0.02","878.66,-310.55,-155.03,21.71,-11.04,6.65,-46.65,-40.05,-5.55,0.62,-0.45,-0.62,-0.17","987.30,-113.53,-57.37,23.23,-11.28,10.06,-20.25,6.75,-26.40,0.37,-0.66,-0.36,-0.55","865.23,-455.57,234.13,22.07,-16.16,11.95,-17.70,-35.40,-45.90,0.65,-0.55,-0.28,-0.45","-57.13,915.04,-312.74,7.68,12.99,-9.82,8.55,0.30,-10.65,0.24,0.26,0.77,0.53"
1747092051.4099877,"1074.71,201.90,-11.72,14.94,10.79,-11.71,-49.65,-24.30,34.20,0.72,0.08,-0.69,-0.02","970.22,-361.82,-232.18,20.79,-8.72,7.01,-46.20,-40.35,-5.25,0.62,-0.44,-0.63,-0.15","1101.56,-112.55,-69.82,19.57,-7.68,7.62,-19.50,6.75,-27.90,0.37,-0.66,-0.36,-0.55","954.10,-481.69,272.70,16.83,-15.61,14.45,-15.15,-35.10,-45.90,0.65,-0.55,-0.29,-0.44","-185.06,956.79,-369.87,3.35,10.49,-12.32,9.75,-2.70,-10.35,0.24,0.26,0.77,0.53"
1747092051.4608235,"975.34,119.14,60.55,9.76,2.38,-8.11,-49.35,-24.60,35.25,0.73,0.09,-0.68,-0.01","846.19,-319.58,-172.12,5.92,-3.60,7.07,-45.90,-40.35,-2.10,0.62,-0.44,-0.63,-0.15","967.77,-112.31,-83.50,16.34,-1.04,8.17,-19.65,5.40,-27.30,0.38,-0.66,-0.36,-0.54","854.98,-424.56,237.06,9.76,-7.87,14.02,-15.00,-34.20,-46.05,0.65,-0.55,-0.29,-0.44","-122.56,823.00,-319.82,-2.62,6.28,-12.38,9.60,-2.10,-11.55,0.24,0.25,0.78,0.53"
1747092051.5112598,"903.81,143.31,77.39,5.73,0.92,-1.22,-48.00,-23.25,34.80,0.73,0.10,-0.68,-0.01","823.24,-416.99,-150.88,0.30,-2.26,1.71,-45.90,-40.35,-4.20,0.62,-0.44,-0.63,-0.14","910.40,-116.94,-119.87,8.23,7.87,13.78,-19.50,5.10,-26.40,0.39,-0.66,-0.36,-0.53","813.72,-427.49,201.17,2.74,-7.44,13.54,-15.90,-36.90,-46.20,0.66,-0.55,-0.29,-0.43","-133.30,893.55,-342.77,-3.72,6.77,-11.59,7.50,-1.50,-10.35,0.24,0.24,0.78,0.53"
1747092051.5617616,"996.34,154.05,9.28,0.79,0.00,0.00,-48.75,-22.95,33.60,0.73,0.10,-0.68,-0.01","903.56,-454.10,-211.91,5.61,-5.00,1.89,-45.30,-41.70,-3.60,0.62,-0.44,-0.63,-0.14","1003.66,-81.30,-156.74,8.05,8.96,9.15,-20.10,4.20,-25.95,0.39,-0.66,-0.36,-0.53","892.33,-510.99,225.34,8.54,-10.55,0.92,-15.15,-36.15,-46.50,0.66,-0.55,-0.29,-0.42","-178.47,953.37,-359.62,-3.96,6.34,-8.84,7.80,-2.70,-11.85,0.24,0.23,0.78,0.53"
1747092051.6122968,"1023.44,155.03,43.70,10.06,-2.62,-0.12,-50.40,-23.85,33.15,0.73,0.10,-0.68,-0.01","902.34,-456.30,-233.64,4.21,-5.55,2.07,-45.60,-42.60,-5.25,0.62,-0.44,-0.63,-0.14","1022.46,-90.09,-147.46,10.24,8.48,4.94,-19.50,3.60,-26.85,0.40,-0.66,-0.36,-0.53","914.55,-498.29,216.80,11.16,-10.00,-3.96,-14.40,-36.30,-47.10,0.66,-0.55,-0.29,-0.42","-191.16,943.36,-351.32,-6.22,5.18,-6.83,9.15,-2.40,-12.00,0.24,0.23,0.78,0.53"
1747092051.6622982,"991.70,182.62,117.68,4.88,-5.37,0.85,-48.75,-22.50,34.05,0.72,0.10,-0.68,-0.01","865.48,-361.82,-234.86,2.44,-3.78,0.00,-45.15,-42.30,-4.20,0.62,-0.44,-0.64,-0.14","980.96,-149.17,-335.20,7.13,1.65,-6.77,-21.90,3.75,-26.55,0.40,-0.65,-0.36,-0.53","871.58,-510.01,217.04,7.20,-4.15,-7.26,-13.95,-34.50,-46.35,0.66,-0.55,-0.30,-0.42","-169.92,901.12,-339.60,-2.13,0.85,-3.84,9.00,-4.20,-12.15,0.24,0.23,0.78,0.53"
1747092051.7128239,"953.12,171.39,138.92,9.09,9.63,6.77,-49.65,-23.85,33.45,0.72,0.10,-0.68,-0.01","843.99,-369.87,-208.74,-8.17,2.38,2.32,-45.60,-40.35,-4.80,0.62,-0.43,-0.64,-0.13","938.23,-267.58,-271.24,15.55,-2.81,6.04,-20.85,2.70,-26.55,0.41,-0.65,-0.37,-0.53","832.27,-496.58,198.00,-3.84,1.52,-2.32,-16.20,-35.85,-45.45,0.66,-0.55,-0.30,-0.42","-182.62,885.99,-343.75,1.77,-3.66,-2.56,8.40,-2.40,-11.25,0.24,0.23,0.78,0.53"
1747092051.763821,"937.01,208.98,118.65,7.56,12.74,4.82,-49.95,-22.95,34.35,0.72,0.10,-0.68,-0.01","831.30,-404.30,-198.24,-10.79,4.57,3.23,-44.70,-41.25,-5.70,0.62,-0.43,-0.64,-0.13","937.01,-243.41,-230.22,5.79,-6.04,6.83,-20.25,2.40,-26.10,0.41,-0.65,-0.37,-0.53","823.73,-501.22,198.49,-4.15,1.83,-1.83,-15.45,-36.75,-45.60,0.66,-0.55,-0.30,-0.42","-186.28,877.93,-359.13,4.02,-4.08,-2.07,8.25,-4.95,-11.10,0.24,0.23,0.78,0.53"
1747092051.8147514,"928.71,199.95,74.71,-12.56,6.58,0.06,-48.60,-23.40,34.65,0.73,0.10,-0.68,-0.01","840.09,-431.15,-209.23,-7.07,3.84,3.78,-43.80,-39.60,-6.30,0.62,-0.44,-0.64,-0.14","923.83,-115.72,-113.28,-16.28,-10.55,-6.04,-19.05,4.35,-26.10,0.41,-0.65,-0.37,-0.52","842.53,-514.65,200.19,-4.76,4.82,-6.22,-16.05,-34.95,-47.70,0.66,-0.55,-0.30,-0.43","-167.48,873.78,-362.55,7.26,-8.84,2.50,8.40,-3.60,-11.25,0.24,0.23,0.78,0.53"
