timestamp,l_shoulder,r_shoulder,l_elbow,r_elbow
1747092375.342209,"-16.0,0.0,0.0","8.0,0.0,0.0","36.0,0.0,0.0","29.0,0.0,0.0"
1747092375.3922331,"-30.0,0.0,0.0","-13.0,0.0,0.0","30.0,0.0,0.0","20.0,0.0,0.0"
1747092375.4425592,"-39.0,0.0,0.0","-22.0,0.0,0.0","21.0,0.0,0.0","18.0,0.0,0.0"
1747092375.4932194,"-49.0,0.0,0.0","-33.0,0.0,0.0","21.0,0.0,0.0","18.0,0.0,0.0"
1747092375.5433986,"-65.0,0.0,0.0","-55.0,0.0,0.0","16.0,0.0,0.0","13.0,0.0,0.0"
1747092375.5934377,"-70.0,0.0,0.0","-62.0,0.0,0.0","13.0,0.0,0.0","14.0,0.0,0.0"
1747092375.6442719,"-73.0,0.0,0.0","-67.0,0.0,0.0","9.0,0.0,0.0","12.0,0.0,0.0"
1747092375.6947505,"-79.0,0.0,0.0","-73.0,0.0,0.0","6.0,0.0,0.0","5.0,0.0,0.0"
1747092375.7448363,"-82.0,0.0,0.0","-75.0,0.0,0.0","6.0,0.0,0.0","1.0,0.0,0.0"
1747092375.795573,"-83.0,0.0,0.0","-77.0,0.0,0.0","4.0,0.0,0.0","0.0,0.0,0.0"
1747092375.8459427,"-87.0,0.0,0.0","-80.0,0.0,0.0","1.0,0.0,0.0","-5.0,0.0,0.0"
1747092375.89601,"-87.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-5.0,0.0,0.0"
1747092375.9473891,"-87.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-5.0,0.0,0.0"
1747092375.998078,"-87.0,0.0,0.0","-80.0,0.0,0.0","1.0,0.0,0.0","-4.0,0.0,0.0"
1747092376.0481443,"-86.0,0.0,0.0","-79.0,0.0,0.0","2.0,0.0,0.0","-3.0,0.0,0.0"
1747092376.0982602,"-86.0,0.0,0.0","-79.0,0.0,0.0","4.0,0.0,0.0","-2.0,0.0,0.0"
1747092376.1489787,"-81.0,0.0,0.0","-77.0,0.0,0.0","9.0,0.0,0.0","7.0,0.0,0.0"
1747092376.200966,"-77.0,0.0,0.0","-74.0,0.0,0.0","9.0,0.0,0.0","13.0,0.0,0.0"
1747092376.2529664,"-74.0,0.0,0.0","-71.0,0.0,0.0","10.0,0.0,0.0","17.0,0.0,0.0"
1747092376.3037415,"-66.0,0.0,0.0","-59.0,0.0,0.0","13.0,0.0,0.0","18.0,0.0,0.0"
1747092376.3540077,"-55.0,0.0,0.0","-44.0,0.0,0.0","13.0,0.0,0.0","23.0,0.0,0.0"
1747092376.4052565,"-47.0,0.0,0.0","-33.0,0.0,0.0","8.0,0.0,0.0","17.0,0.0,0.0"
1747092376.4562013,"-32.0,0.0,0.0","-7.0,0.0,0.0","4.0,0.0,0.0","14.0,0.0,0.0"
1747092376.5073633,"-25.0,0.0,0.0","1.0,0.0,0.0","8.0,0.0,0.0","15.0,0.0,0.0"
1747092376.5582416,"-18.0,0.0,0.0","12.0,0.0,0.0","10.0,0.0,0.0","9.0,0.0,0.0"
1747092376.609967,"-4.0,0.0,0.0","27.0,0.0,0.0","8.0,0.0,0.0","11.0,0.0,0.0"
1747092376.6621337,"7.0,0.0,0.0","39.0,0.0,0.0","7.0,0.0,0.0","6.0,0.0,0.0"
1747092376.7122474,"13.0,0.0,0.0","45.0,0.0,0.0","11.0,0.0,0.0","2.0,0.0,0.0"
1747092376.7624772,"18.0,0.0,0.0","47.0,0.0,0.0","17.0,0.0,0.0","8.0,0.0,0.0"
1747092376.8131487,"29.0,0.0,0.0","53.0,0.0,0.0","15.0,0.0,0.0","10.0,0.0,0.0"
1747092376.8640022,"38.0,0.0,0.0","62.0,0.0,0.0","16.0,0.0,0.0","8.0,0.0,0.0"
1747092376.9141526,"40.0,0.0,0.0","65.0,0.0,0.0","21.0,0.0,0.0","8.0,0.0,0.0"
1747092376.9641762,"46.0,0.0,0.0","67.0,0.0,0.0","18.0,0.0,0.0","10.0,0.0,0.0"
1747092377.0142252,"56.0,0.0,0.0","80.0,0.0,0.0","15.0,0.0,0.0","-1.0,0.0,0.0"
1747092377.0673416,"61.0,0.0,0.0","81.0,0.0,0.0","11.0,0.0,0.0","0.0,0.0,0.0"
1747092377.1174157,"62.0,0.0,0.0","83.0,0.0,0.0","13.0,0.0,0.0","0.0,0.0,0.0"
1747092377.169019,"64.0,0.0,0.0","84.0,0.0,0.0","13.0,0.0,0.0","1.0,0.0,0.0"
1747092377.2263005,"68.0,0.0,0.0","86.0,0.0,0.0","12.0,0.0,0.0","4.0,0.0,0.0"
1747092377.2773736,"70.0,0.0,0.0","87.0,0.0,0.0","11.0,0.0,0.0","1.0,0.0,0.0"
1747092377.328315,"71.0,0.0,0.0","86.0,0.0,0.0","11.0,0.0,0.0","5.0,0.0,0.0"
1747092377.3790367,"73.0,0.0,0.0","88.0,0.0,0.0","10.0,0.0,0.0","4.0,0.0,0.0"
1747092377.429135,"73.0,0.0,0.0","87.0,0.0,0.0","10.0,0.0,0.0","4.0,0.0,0.0"
1747092377.480191,"74.0,0.0,0.0","87.0,0.0,0.0","10.0,0.0,0.0","4.0,0.0,0.0"
1747092377.5310085,"73.0,0.0,0.0","86.0,0.0,0.0","9.0,0.0,0.0","5.0,0.0,0.0"
1747092377.5810785,"73.0,0.0,0.0","86.0,0.0,0.0","9.0,0.0,0.0","4.0,0.0,0.0"
1747092377.6313157,"73.0,0.0,0.0","86.0,0.0,0.0","9.0,0.0,0.0","4.0,0.0,0.0"
1747092377.6816838,"70.0,0.0,0.0","86.0,0.0,0.0","10.0,0.0,0.0","1.0,0.0,0.0"
1747092377.7347436,"67.0,0.0,0.0","84.0,0.0,0.0","10.0,0.0,0.0","-2.0,0.0,0.0"
1747092377.7851195,"64.0,0.0,0.0","82.0,0.0,0.0","11.0,0.0,0.0","-2.0,0.0,0.0"
1747092377.8354967,"59.0,0.0,0.0","79.0,0.0,0.0","12.0,0.0,0.0","-1.0,0.0,0.0"
1747092377.886934,"45.0,0.0,0.0","64.0,0.0,0.0","21.0,0.0,0.0","7.0,0.0,0.0"
1747092377.9373634,"40.0,0.0,0.0","57.0,0.0,0.0","22.0,0.0,0.0","11.0,0.0,0.0"
1747092377.9881413,"32.0,0.0,0.0","50.0,0.0,0.0","25.0,0.0,0.0","17.0,0.0,0.0"
1747092378.0384376,"20.0,0.0,0.0","43.0,0.0,0.0","29.0,0.0,0.0","14.0,0.0,0.0"
1747092378.0893972,"11.0,0.0,0.0","34.0,0.0,0.0","31.0,0.0,0.0","17.0,0.0,0.0"
1747092378.1401243,"-8.0,0.0,0.0","18.0,0.0,0.0","34.0,0.0,0.0","24.0,0.0,0.0"
1747092378.1914594,"-16.0,0.0,0.0","7.0,0.0,0.0","24.0,0.0,0.0","25.0,0.0,0.0"
1747092378.2417982,"-31.0,0.0,0.0","-10.0,0.0,0.0","26.0,0.0,0.0","18.0,0.0,0.0"
1747092378.2932932,"-48.0,0.0,0.0","-30.0,0.0,0.0","19.0,0.0,0.0","19.0,0.0,0.0"
1747092378.3441343,"-56.0,0.0,0.0","-39.0,0.0,0.0","20.0,0.0,0.0","17.0,0.0,0.0"
1747092378.3951018,"-66.0,0.0,0.0","-54.0,0.0,0.0","15.0,0.0,0.0","13.0,0.0,0.0"
1747092378.4472609,"-70.0,0.0,0.0","-61.0,0.0,0.0","12.0,0.0,0.0","13.0,0.0,0.0"
1747092378.497391,"-77.0,0.0,0.0","-70.0,0.0,0.0","8.0,0.0,0.0","9.0,0.0,0.0"
1747092378.548098,"-81.0,0.0,0.0","-73.0,0.0,0.0","9.0,0.0,0.0","7.0,0.0,0.0"
1747092378.5983174,"-84.0,0.0,0.0","-77.0,0.0,0.0","4.0,0.0,0.0","0.0,0.0,0.0"
1747092378.6489372,"-85.0,0.0,0.0","-78.0,0.0,0.0","2.0,0.0,0.0","-2.0,0.0,0.0"
1747092378.6990864,"-87.0,0.0,0.0","-79.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092378.7495804,"-87.0,0.0,0.0","-79.0,0.0,0.0","-2.0,0.0,0.0","-9.0,0.0,0.0"
1747092378.8001995,"-86.0,0.0,0.0","-79.0,0.0,0.0","-3.0,0.0,0.0","-9.0,0.0,0.0"
1747092378.8544636,"-86.0,0.0,0.0","-79.0,0.0,0.0","-3.0,0.0,0.0","-9.0,0.0,0.0"
1747092378.904768,"-87.0,0.0,0.0","-79.0,0.0,0.0","0.0,0.0,0.0","-8.0,0.0,0.0"
1747092378.9551353,"-86.0,0.0,0.0","-79.0,0.0,0.0","1.0,0.0,0.0","-5.0,0.0,0.0"
1747092379.005381,"-85.0,0.0,0.0","-78.0,0.0,0.0","7.0,0.0,0.0","1.0,0.0,0.0"
1747092379.056081,"-82.0,0.0,0.0","-78.0,0.0,0.0","8.0,0.0,0.0","8.0,0.0,0.0"
1747092379.1072226,"-73.0,0.0,0.0","-72.0,0.0,0.0","7.0,0.0,0.0","21.0,0.0,0.0"
1747092379.1572692,"-69.0,0.0,0.0","-67.0,0.0,0.0","7.0,0.0,0.0","17.0,0.0,0.0"
1747092379.208051,"-66.0,0.0,0.0","-61.0,0.0,0.0","11.0,0.0,0.0","18.0,0.0,0.0"
1747092379.2580924,"-47.0,0.0,0.0","-36.0,0.0,0.0","7.0,0.0,0.0","19.0,0.0,0.0"
1747092379.3081439,"-39.0,0.0,0.0","-19.0,0.0,0.0","3.0,0.0,0.0","12.0,0.0,0.0"
1747092379.3593469,"-30.0,0.0,0.0","-9.0,0.0,0.0","-1.0,0.0,0.0","14.0,0.0,0.0"
1747092379.41003,"-16.0,0.0,0.0","11.0,0.0,0.0","9.0,0.0,0.0","7.0,0.0,0.0"
1747092379.4609473,"-12.0,0.0,0.0","20.0,0.0,0.0","12.0,0.0,0.0","5.0,0.0,0.0"
1747092379.511409,"7.0,0.0,0.0","33.0,0.0,0.0","2.0,0.0,0.0","9.0,0.0,0.0"
1747092379.5619524,"16.0,0.0,0.0","44.0,0.0,0.0","13.0,0.0,0.0","4.0,0.0,0.0"
1747092379.6135888,"20.0,0.0,0.0","44.0,0.0,0.0","19.0,0.0,0.0","12.0,0.0,0.0"
1747092379.6653047,"25.0,0.0,0.0","48.0,0.0,0.0","19.0,0.0,0.0","13.0,0.0,0.0"
1747092379.7161546,"34.0,0.0,0.0","56.0,0.0,0.0","16.0,0.0,0.0","10.0,0.0,0.0"
1747092379.7665887,"43.0,0.0,0.0","64.0,0.0,0.0","16.0,0.0,0.0","7.0,0.0,0.0"
1747092379.8172035,"46.0,0.0,0.0","68.0,0.0,0.0","17.0,0.0,0.0","7.0,0.0,0.0"
1747092379.868112,"53.0,0.0,0.0","75.0,0.0,0.0","15.0,0.0,0.0","2.0,0.0,0.0"
1747092379.9189346,"57.0,0.0,0.0","80.0,0.0,0.0","14.0,0.0,0.0","-2.0,0.0,0.0"
1747092379.969204,"60.0,0.0,0.0","81.0,0.0,0.0","12.0,0.0,0.0","-1.0,0.0,0.0"
1747092380.0200906,"66.0,0.0,0.0","84.0,0.0,0.0","11.0,0.0,0.0","1.0,0.0,0.0"
1747092380.070091,"67.0,0.0,0.0","45.0,0.0,0.0","12.0,0.0,0.0","37.0,0.0,0.0"
1747092380.120216,"68.0,0.0,0.0","85.0,0.0,0.0","12.0,0.0,0.0","-23.0,0.0,0.0"
1747092380.1710474,"71.0,0.0,0.0","-81.0,0.0,0.0","10.0,0.0,0.0","-2.0,0.0,0.0"
1747092380.2215376,"72.0,0.0,0.0","-79.0,0.0,0.0","10.0,0.0,0.0","-6.0,0.0,0.0"
1747092380.2724543,"72.0,0.0,0.0","-78.0,0.0,0.0","9.0,0.0,0.0","-6.0,0.0,0.0"
1747092380.322873,"72.0,0.0,0.0","87.0,0.0,0.0","10.0,0.0,0.0","2.0,0.0,0.0"
1747092380.3733737,"72.0,0.0,0.0","86.0,0.0,0.0","10.0,0.0,0.0","3.0,0.0,0.0"
1747092380.4283204,"72.0,0.0,0.0","86.0,0.0,0.0","10.0,0.0,0.0","2.0,0.0,0.0"
1747092380.479118,"72.0,0.0,0.0","86.0,0.0,0.0","9.0,0.0,0.0","2.0,0.0,0.0"
1747092380.5299275,"70.0,0.0,0.0","85.0,0.0,0.0","10.0,0.0,0.0","2.0,0.0,0.0"
1747092380.5814953,"67.0,0.0,0.0","84.0,0.0,0.0","10.0,0.0,0.0","-1.0,0.0,0.0"
1747092380.6318731,"62.0,0.0,0.0","81.0,0.0,0.0","10.0,0.0,0.0","-3.0,0.0,0.0"
1747092380.682378,"57.0,0.0,0.0","78.0,0.0,0.0","13.0,0.0,0.0","-3.0,0.0,0.0"
1747092380.733093,"55.0,0.0,0.0","75.0,0.0,0.0","14.0,0.0,0.0","-3.0,0.0,0.0"
1747092380.7840414,"41.0,0.0,0.0","57.0,0.0,0.0","20.0,0.0,0.0","8.0,0.0,0.0"
1747092380.8340986,"32.0,0.0,0.0","50.0,0.0,0.0","23.0,0.0,0.0","13.0,0.0,0.0"
1747092380.884636,"26.0,0.0,0.0","45.0,0.0,0.0","23.0,0.0,0.0","13.0,0.0,0.0"
1747092380.9355817,"9.0,0.0,0.0","31.0,0.0,0.0","29.0,0.0,0.0","17.0,0.0,0.0"
1747092380.9858217,"0.0,0.0,0.0","23.0,0.0,0.0","27.0,0.0,0.0","20.0,0.0,0.0"
1747092381.0374696,"-12.0,0.0,0.0","15.0,0.0,0.0","28.0,0.0,0.0","20.0,0.0,0.0"
1747092381.0883112,"-23.0,0.0,0.0","-3.0,0.0,0.0","23.0,0.0,0.0","13.0,0.0,0.0"
1747092381.1392095,"-42.0,0.0,0.0","-25.0,0.0,0.0","18.0,0.0,0.0","14.0,0.0,0.0"
1747092381.1900764,"-51.0,0.0,0.0","-34.0,0.0,0.0","21.0,0.0,0.0","16.0,0.0,0.0"
1747092381.2404156,"-58.0,0.0,0.0","-44.0,0.0,0.0","21.0,0.0,0.0","22.0,0.0,0.0"
1747092381.2912476,"-66.0,0.0,0.0","-57.0,0.0,0.0","15.0,0.0,0.0","13.0,0.0,0.0"
1747092381.342306,"-72.0,0.0,0.0","-66.0,0.0,0.0","7.0,0.0,0.0","11.0,0.0,0.0"
1747092381.3932178,"-78.0,0.0,0.0","-72.0,0.0,0.0","5.0,0.0,0.0","5.0,0.0,0.0"
1747092381.4439373,"-81.0,0.0,0.0","-74.0,0.0,0.0","5.0,0.0,0.0","3.0,0.0,0.0"
1747092381.4946592,"-83.0,0.0,0.0","-76.0,0.0,0.0","4.0,0.0,0.0","0.0,0.0,0.0"
1747092381.5453,"-85.0,0.0,0.0","-78.0,0.0,0.0","2.0,0.0,0.0","-4.0,0.0,0.0"
1747092381.595639,"-86.0,0.0,0.0","-79.0,0.0,0.0","1.0,0.0,0.0","-7.0,0.0,0.0"
1747092381.6461928,"-87.0,0.0,0.0","-80.0,0.0,0.0","-1.0,0.0,0.0","-8.0,0.0,0.0"
1747092381.697163,"-87.0,0.0,0.0","-81.0,0.0,0.0","-3.0,0.0,0.0","-8.0,0.0,0.0"
1747092381.7479525,"-87.0,0.0,0.0","-81.0,0.0,0.0","-4.0,0.0,0.0","-8.0,0.0,0.0"
1747092381.798106,"-87.0,0.0,0.0","-81.0,0.0,0.0","-4.0,0.0,0.0","-8.0,0.0,0.0"
1747092381.848366,"-88.0,0.0,0.0","-81.0,0.0,0.0","-2.0,0.0,0.0","-8.0,0.0,0.0"
1747092381.8989537,"-88.0,0.0,0.0","-80.0,0.0,0.0","-1.0,0.0,0.0","-7.0,0.0,0.0"
1747092381.9526734,"-87.0,0.0,0.0","-80.0,0.0,0.0","-1.0,0.0,0.0","-6.0,0.0,0.0"
1747092382.003367,"-87.0,0.0,0.0","-79.0,0.0,0.0","0.0,0.0,0.0","-4.0,0.0,0.0"
1747092382.056133,"-86.0,0.0,0.0","-79.0,0.0,0.0","3.0,0.0,0.0","-2.0,0.0,0.0"
1747092382.107199,"-84.0,0.0,0.0","-76.0,0.0,0.0","6.0,0.0,0.0","0.0,0.0,0.0"
1747092382.1573782,"-81.0,0.0,0.0","-75.0,0.0,0.0","6.0,0.0,0.0","4.0,0.0,0.0"
1747092382.2080023,"-78.0,0.0,0.0","-73.0,0.0,0.0","8.0,0.0,0.0","9.0,0.0,0.0"
1747092382.2580683,"-74.0,0.0,0.0","-70.0,0.0,0.0","7.0,0.0,0.0","13.0,0.0,0.0"
1747092382.3141193,"-63.0,0.0,0.0","-55.0,0.0,0.0","10.0,0.0,0.0","20.0,0.0,0.0"
1747092382.3642344,"-58.0,0.0,0.0","-49.0,0.0,0.0","9.0,0.0,0.0","24.0,0.0,0.0"
1747092382.4143286,"-46.0,0.0,0.0","-31.0,0.0,0.0","6.0,0.0,0.0","15.0,0.0,0.0"
1747092382.4648688,"-41.0,0.0,0.0","-18.0,0.0,0.0","3.0,0.0,0.0","12.0,0.0,0.0"
1747092382.5155025,"-31.0,0.0,0.0","-6.0,0.0,0.0","3.0,0.0,0.0","19.0,0.0,0.0"
1747092382.5661492,"-25.0,0.0,0.0","6.0,0.0,0.0","7.0,0.0,0.0","17.0,0.0,0.0"
1747092382.6161509,"-22.0,0.0,0.0","16.0,0.0,0.0","12.0,0.0,0.0","7.0,0.0,0.0"
1747092382.6670501,"-19.0,0.0,0.0","19.0,0.0,0.0","10.0,0.0,0.0","7.0,0.0,0.0"
1747092382.7171385,"-14.0,0.0,0.0","25.0,0.0,0.0","9.0,0.0,0.0","9.0,0.0,0.0"
1747092382.7672446,"-13.0,0.0,0.0","27.0,0.0,0.0","8.0,0.0,0.0","9.0,0.0,0.0"
1747092382.8182151,"-11.0,0.0,0.0","34.0,0.0,0.0","8.0,0.0,0.0","3.0,0.0,0.0"
1747092382.8691308,"-11.0,0.0,0.0","38.0,0.0,0.0","8.0,0.0,0.0","1.0,0.0,0.0"
1747092382.9197357,"-12.0,0.0,0.0","38.0,0.0,0.0","9.0,0.0,0.0","4.0,0.0,0.0"
1747092382.9700809,"-11.0,0.0,0.0","37.0,0.0,0.0","8.0,0.0,0.0","7.0,0.0,0.0"
1747092383.020155,"-12.0,0.0,0.0","37.0,0.0,0.0","8.0,0.0,0.0","8.0,0.0,0.0"
1747092383.071226,"-12.0,0.0,0.0","36.0,0.0,0.0","8.0,0.0,0.0","8.0,0.0,0.0"
1747092383.122337,"-12.0,0.0,0.0","36.0,0.0,0.0","8.0,0.0,0.0","8.0,0.0,0.0"
1747092383.1742036,"-12.0,0.0,0.0","36.0,0.0,0.0","8.0,0.0,0.0","7.0,0.0,0.0"
1747092383.224429,"-12.0,0.0,0.0","35.0,0.0,0.0","7.0,0.0,0.0","6.0,0.0,0.0"
1747092383.275013,"-12.0,0.0,0.0","33.0,0.0,0.0","7.0,0.0,0.0","7.0,0.0,0.0"
1747092383.3253171,"-12.0,0.0,0.0","27.0,0.0,0.0","7.0,0.0,0.0","8.0,0.0,0.0"
1747092383.3754444,"-12.0,0.0,0.0","24.0,0.0,0.0","7.0,0.0,0.0","9.0,0.0,0.0"
1747092383.4263248,"-12.0,0.0,0.0","22.0,0.0,0.0","7.0,0.0,0.0","7.0,0.0,0.0"
1747092383.476907,"-13.0,0.0,0.0","19.0,0.0,0.0","8.0,0.0,0.0","7.0,0.0,0.0"
1747092383.5269823,"-13.0,0.0,0.0","12.0,0.0,0.0","8.0,0.0,0.0","7.0,0.0,0.0"
1747092383.5772574,"-13.0,0.0,0.0","8.0,0.0,0.0","8.0,0.0,0.0","8.0,0.0,0.0"
1747092383.6272843,"-13.0,0.0,0.0","0.0,0.0,0.0","9.0,0.0,0.0","14.0,0.0,0.0"
1747092383.6781943,"-13.0,0.0,0.0","-8.0,0.0,0.0","9.0,0.0,0.0","16.0,0.0,0.0"
1747092383.7282221,"-12.0,0.0,0.0","-10.0,0.0,0.0","9.0,0.0,0.0","15.0,0.0,0.0"
1747092383.7793748,"-11.0,0.0,0.0","-12.0,0.0,0.0","8.0,0.0,0.0","13.0,0.0,0.0"
1747092383.8313427,"-11.0,0.0,0.0","-13.0,0.0,0.0","8.0,0.0,0.0","14.0,0.0,0.0"
1747092383.8834805,"-11.0,0.0,0.0","-12.0,0.0,0.0","8.0,0.0,0.0","13.0,0.0,0.0"
1747092383.9340403,"-10.0,0.0,0.0","-12.0,0.0,0.0","7.0,0.0,0.0","14.0,0.0,0.0"
1747092383.9849253,"-10.0,0.0,0.0","-12.0,0.0,0.0","7.0,0.0,0.0","14.0,0.0,0.0"
1747092384.0351992,"-10.0,0.0,0.0","-12.0,0.0,0.0","7.0,0.0,0.0","15.0,0.0,0.0"
1747092384.085498,"-10.0,0.0,0.0","-12.0,0.0,0.0","7.0,0.0,0.0","16.0,0.0,0.0"
1747092384.136302,"-10.0,0.0,0.0","-12.0,0.0,0.0","7.0,0.0,0.0","16.0,0.0,0.0"
1747092384.1870477,"-10.0,0.0,0.0","-11.0,0.0,0.0","7.0,0.0,0.0","16.0,0.0,0.0"
1747092384.2377954,"-11.0,0.0,0.0","-11.0,0.0,0.0","8.0,0.0,0.0","16.0,0.0,0.0"
1747092384.2884634,"-11.0,0.0,0.0","-11.0,0.0,0.0","8.0,0.0,0.0","16.0,0.0,0.0"
1747092384.33908,"-12.0,0.0,0.0","-11.0,0.0,0.0","9.0,0.0,0.0","16.0,0.0,0.0"
1747092384.3900206,"-13.0,0.0,0.0","-11.0,0.0,0.0","10.0,0.0,0.0","16.0,0.0,0.0"
1747092384.4411333,"-17.0,0.0,0.0","-12.0,0.0,0.0","14.0,0.0,0.0","16.0,0.0,0.0"
1747092384.4916003,"-25.0,0.0,0.0","-17.0,0.0,0.0","11.0,0.0,0.0","13.0,0.0,0.0"
1747092384.5417185,"-34.0,0.0,0.0","-31.0,0.0,0.0","6.0,0.0,0.0","14.0,0.0,0.0"
1747092384.5923345,"-42.0,0.0,0.0","-39.0,0.0,0.0","9.0,0.0,0.0","18.0,0.0,0.0"
1747092384.6427634,"-54.0,0.0,0.0","-53.0,0.0,0.0","9.0,0.0,0.0","17.0,0.0,0.0"
1747092384.6929226,"-60.0,0.0,0.0","-58.0,0.0,0.0","11.0,0.0,0.0","12.0,0.0,0.0"
1747092384.7438445,"-65.0,0.0,0.0","-65.0,0.0,0.0","8.0,0.0,0.0","13.0,0.0,0.0"
1747092384.7938852,"-76.0,0.0,0.0","-74.0,0.0,0.0","3.0,0.0,0.0","5.0,0.0,0.0"
1747092384.8446345,"-80.0,0.0,0.0","-75.0,0.0,0.0","3.0,0.0,0.0","1.0,0.0,0.0"
1747092384.8948376,"-82.0,0.0,0.0","-77.0,0.0,0.0","2.0,0.0,0.0","0.0,0.0,0.0"
1747092384.9454968,"-85.0,0.0,0.0","-78.0,0.0,0.0","1.0,0.0,0.0","-4.0,0.0,0.0"
1747092384.9955962,"-87.0,0.0,0.0","-79.0,0.0,0.0","1.0,0.0,0.0","-6.0,0.0,0.0"
1747092385.0460954,"-87.0,0.0,0.0","-79.0,0.0,0.0","1.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.0978894,"-88.0,0.0,0.0","-79.0,0.0,0.0","0.0,0.0,0.0","-8.0,0.0,0.0"
1747092385.1480193,"-88.0,0.0,0.0","-79.0,0.0,0.0","-1.0,0.0,0.0","-9.0,0.0,0.0"
1747092385.19815,"-88.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-8.0,0.0,0.0"
1747092385.248235,"-87.0,0.0,0.0","-81.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.2983348,"-87.0,0.0,0.0","-81.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.3490098,"-87.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.399062,"-87.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.4493697,"-87.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.502054,"-87.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.5526767,"-87.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.6053872,"-87.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.655763,"-87.0,0.0,0.0","-81.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.7070384,"-87.0,0.0,0.0","-81.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.7580218,"-87.0,0.0,0.0","-81.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.8081422,"-87.0,0.0,0.0","-81.0,0.0,0.0","0.0,0.0,0.0","-7.0,0.0,0.0"
1747092385.8585193,"-87.0,0.0,0.0","-80.0,0.0,0.0","0.0,0.0,0.0","-8.0,0.0,0.0"
1747092385.9092667,"-87.0,0.0,0.0","-79.0,0.0,0.0","0.0,0.0,0.0","-8.0,0.0,0.0"
1747092385.9599018,"-86.0,0.0,0.0","-78.0,0.0,0.0","1.0,0.0,0.0","-7.0,0.0,0.0"
1747092386.010016,"-84.0,0.0,0.0","-78.0,0.0,0.0","2.0,0.0,0.0","-4.0,0.0,0.0"
1747092386.0611103,"-83.0,0.0,0.0","-77.0,0.0,0.0","3.0,0.0,0.0","-2.0,0.0,0.0"
1747092386.1113417,"-82.0,0.0,0.0","-77.0,0.0,0.0","4.0,0.0,0.0","0.0,0.0,0.0"
1747092386.165022,"-77.0,0.0,0.0","-75.0,0.0,0.0","4.0,0.0,0.0","6.0,0.0,0.0"
1747092386.215144,"-75.0,0.0,0.0","-73.0,0.0,0.0","4.0,0.0,0.0","10.0,0.0,0.0"
1747092386.2657793,"-73.0,0.0,0.0","-71.0,0.0,0.0","4.0,0.0,0.0","14.0,0.0,0.0"
1747092386.3162384,"-67.0,0.0,0.0","-62.0,0.0,0.0","8.0,0.0,0.0","16.0,0.0,0.0"
1747092386.3668673,"-65.0,0.0,0.0","-59.0,0.0,0.0","10.0,0.0,0.0","19.0,0.0,0.0"
1747092386.4177432,"-57.0,0.0,0.0","-51.0,0.0,0.0","8.0,0.0,0.0","21.0,0.0,0.0"
1747092386.46793,"-54.0,0.0,0.0","-46.0,0.0,0.0","9.0,0.0,0.0","22.0,0.0,0.0"
1747092386.518044,"-50.0,0.0,0.0","-41.0,0.0,0.0","8.0,0.0,0.0","21.0,0.0,0.0"
1747092386.5686302,"-38.0,0.0,0.0","-22.0,0.0,0.0","4.0,0.0,0.0","13.0,0.0,0.0"
1747092386.6189265,"-33.0,0.0,0.0","-15.0,0.0,0.0","3.0,0.0,0.0","13.0,0.0,0.0"
1747092386.669112,"-30.0,0.0,0.0","-12.0,0.0,0.0","4.0,0.0,0.0","16.0,0.0,0.0"
1747092386.7212749,"-25.0,0.0,0.0","-5.0,0.0,0.0","8.0,0.0,0.0","20.0,0.0,0.0"
1747092386.7717545,"-22.0,0.0,0.0","-2.0,0.0,0.0","10.0,0.0,0.0","20.0,0.0,0.0"
1747092386.8226204,"-13.0,0.0,0.0","2.0,0.0,0.0","7.0,0.0,0.0","20.0,0.0,0.0"
1747092386.8740685,"-9.0,0.0,0.0","3.0,0.0,0.0","5.0,0.0,0.0","19.0,0.0,0.0"
1747092386.9248788,"-6.0,0.0,0.0","4.0,0.0,0.0","5.0,0.0,0.0","18.0,0.0,0.0"
1747092386.9750557,"-3.0,0.0,0.0","5.0,0.0,0.0","3.0,0.0,0.0","16.0,0.0,0.0"
1747092387.0258224,"1.0,0.0,0.0","6.0,0.0,0.0","2.0,0.0,0.0","15.0,0.0,0.0"
